source,target,song_id,song_title,year,album
2159483,357087,7900745,Sur ton parallèle,2022,Single
2389879,357087,7900722,Sur ton parallèle,,Single
1043872,324313,8677009,A Otro Lado,2022,Single
1010143,324313,11631436,Arrêter le temps,2025,Single
1481425,324313,7383128,At Last,2021,Single
155492,324313,10128084,AU REVOIR,2024,Single
652123,324313,8767746,​​blue,2023,Single
652123,324313,11136888,"blue (yes, i love you)",2024,Single
1481425,324313,6311583,By the Sun,2021,Single
170851,324313,7141572,I WISH I HAD THE TIME,2021,Single
170851,324313,11764256,I WISH I HAD THE TIME (Live Version),2021,Single
1138793,324313,10978223,LE DILEMME,2024,Single
1481425,324313,6311590,L’envie de valser,2021,Single
1007070,324313,12128480,Oro,2025,Single
2157236,324313,10392684,Pas une larme,2024,Single
440162,324313,6148827,The Whole 9 (Acoustic Version),2020,Single
66752,324313,6574007,UCTL,2021,Single
29569,1176348,3276553,Nuit de chien,2016,Single
2405789,2323232,8110186,La rose bleue,,Single
3930504,2323232,10840066,Les corbeaux me parlent,2024,Single
1137812,1471270,4261729,Moins Seul,2018,Single
1073333,553749,11134095,FERNANDEL,2024,Single
35195,553749,4862081,Mæber og Flus,2019,Single
1532166,553749,4410575,Muchacha,2015,Single
2716469,620834,9507336,Tache,2023,Single
2908754,1930065,4816812,C’doux,2019,Single
652123,1374308,3391226,Like Magic,2017,Single
69754,652123,12035919,Love Me,2025,Single
652123,128414,5434673,Raison,2020,Single
1071030,652123,4944967,Realize Now,2019,Single
3242845,1569635,11232885,PIÈGE,2024,Single
1194084,1602473,7069094,Croustibat Freestyle,2021,Single
29569,614190,2380212,Les mots sortent seuls,,Single
12201,29569,2872494,Lettre de refus,2016,Single
28816,29569,182100,Mama,,Single
1707592,29569,4255957,Mile High Club,2012,Single
2170596,29569,6908592,S Class,2021,Single
470258,29569,6215654,Sur le Front,2020,Single
2170596,29569,6653525,Паруса (Sail),2021,Single
2358449,1242021,8737166,Dope,2023,Single
214694,1242021,7996611,Mode S,2022,Single
616606,1242021,6257187,Mrowen,2020,Single
62687,1242021,4183063,Tikka,2019,Single
1964648,1242021,7077518,Vie d’malade,2021,Single
644703,1242021,8460837,Vis á vís,2022,Single
285810,2028499,5254026,CENTIMENTAL,,Single
1441161,750537,5812937,Mauve,2020,Single
749190,750537,5597118,Mexico,2020,Single
652986,750537,6103497,NESS,2019,Single
1545124,750537,12321343,Quel mode,2025,Single
750537,1441161,5473862,Scred,2020,Single
2186144,750537,5446306,WiiWii,,Single
1112823,29654,7722637,Mauvaise Humeur,2022,Single
2232520,29654,6380751,Molly,2021,Single
1563800,29654,6583385,Sola,2021,Single
357343,358202,1808474,L’océan des possibles,,Single
2496186,1471466,6967920,Désole,2021,Single
188160,29677,1858600,Idées noires,1983,Single
29689,29692,1703139,Bizness c’est bizness,1999,Single
29689,29692,982879,Jugement dernier,1999,Single
29689,29692,6889909,La mort rattrape la vie,1999,Single
29689,29692,1212176,La puff qui défonce,1999,Single
29689,29692,4133628,La vérité,2018,Single
29689,29693,99119,L’étage souterrain,1999,Single
29689,29692,99119,L’étage souterrain,1999,Single
29689,29692,1441664,Pouki sa?,1999,Single
29689,29693,5689677,Zone Sinistrée,1998,Single
29689,29692,5689677,Zone Sinistrée,1998,Single
2886271,1602541,7635588,Follower,2020,Single
29693,29689,3322080,La vie c’est court (Feat. SP),2000,Single
2023020,29689,5045185,Pète la coche,2001,Single
2023020,29693,5045185,Pète la coche,2001,Single
1274882,1662099,4541073,Trash,,Single
3436714,979973,8813935,Les Marines Split,2021,Single
1502991,29689,3786718,Interlude,2001,Single
2473403,29689,6161476,Partenaire de crimes,,Single
1670477,29689,4165684,Si j’part aujourd’hui,,Single
73291,2225162,11613496,EAS,2025,Single
3917818,2225162,10290526,Grimpe-moi l’Everest | A COLORS SHOW,2024,Single
29701,686608,2670464,SDB,,Single
2258144,652294,9610527,Kool-Aid*,,Single
1349242,652294,3480200,SYRAK,2018,Single
11830,29720,2883822,Pour Toujours (Rap Genius),2015,Single
1540339,357387,3924259,High Top Shoes,2018,Single
1404,357387,2415038,I Walk Until [David Donatien Remix],2016,Single
491391,357387,6505401,Kora,2021,Single
316934,357387,3412592,L’amour et les États-Unis,,Single
36539,357387,2894817,Le tour de France en diligence,2015,Single
356054,357387,1206075,Marry Gus And Celia,2012,Single
2093953,357387,5218909,Nicole,,Single
4017267,357387,10605254,Perdóname,2024,Single
12994,357387,884045,Pretty Face,2010,Single
1981051,357387,5355893,Whole Summer,2020,Single
459225,3011618,3761661,Ural Baikal Amour,2012,Single
1038908,324637,5085984,Couvre-Feu (Intro),2001,Single
4495983,2782233,12072777,Conflit d’amour,,Single
1980764,2782233,11980699,Kongossa,,Single
1608736,2782233,11816213,Lève-toi,,Single
4467199,2782233,11980726,Ngore Manyang,,Single
1302428,3601467,11959426,"RAF, Pt. 2",2025,Single
2290756,2290751,10346434,Moitier,2020,Single
2231464,1700929,5554461,210mg,2020,Single
3976825,3208266,10484391,LAFLÈCHE - LIMOILOU,2022,Single
2857333,3208266,12178392,lame,2025,Single
29743,63068,2128590,La complainte de la butte,,Single
29743,358529,1833414,Que reste-t-il de nos amours ?,,Single
29743,96830,1833429,Qu’est-ce qu’on attend pour être heureux ?,,Single
2978914,2978914,7469380,ALLO,2018,Single
2978918,2978914,7469379,ATTITUDE,2019,Single
2978918,2978914,7469395,BABY,2019,Single
2978914,2978914,7466144,BIENTÔT,2018,Single
2978918,2978914,7469383,CUL,2019,Single
2978914,2978914,7469376,DANS LE CLUB,2018,Single
2978914,2978914,7469375,D.L.Z,2018,Single
2978918,2978914,7463092,G.S,2021,Single
2978914,2978914,7469373,H24,2018,Single
2978915,2978914,7469776,J’ai pas changer,2022,Single
2978914,2978914,7469377,J’MEN FOU,2018,Single
2978918,2978914,7465851,J’PENSE À TOI,2019,Single
2978918,2978914,7463682,J’SUIS À G.S,2017,Single
2978918,2978914,7469378,J.T.B,2019,Single
2978915,2978914,7469385,L.R.L.V,2022,Single
2978914,2978914,7469374,MERDE,2018,Single
2978918,2978914,7469384,PUSHIONEUCOUQUINOPE,2019,Single
2978914,2978914,7466145,ROUTINE,2021,Single
2978918,2978914,7462967,SAPAPAYA,2021,Single
2978914,2978914,7464939,SOUVENIRS,2018,Single
2978918,2978914,7469382,VIOLATION AUDITIVE,2019,Single
2978918,2978914,7463689,WAA,2017,Single
4125809,4420720,11819283,Ça fait danser,,Single
2978915,2979548,7464938,Santana,2021,Single
3962236,4125809,10921467,C’est pas de ma faute,,Single
1014530,4125809,4948560,J’ai envie,2019,Single
2225268,2685647,8433555,Amour Riche,2023,Single
2225268,2685647,8341795,Escape,2022,Single
149387,2978940,7933501,Boots,2019,Single
1066554,2978940,3677591,Broke Ass,2017,Single
3079143,2978940,9693826,Folie,2023,Single
1766555,3136752,9530618,OUTRO,2023,Single
1613537,29847,4037247,Roméo,2005,Single
1577765,29836,8844931,Black Monkey,2023,Single
95454,95328,1328292,Ça Balance pas Mal à Paris,,Single
560,95454,833727,Donner Pour Donner,1981,Single
95328,95454,269819,Jamais partir,1992,Single
95328,95454,269813,La Chanson de la négresse blonde,1992,Single
95328,95454,269804,Laissez passer les rêves,1992,Single
95328,95454,269811,La Lettre,1992,Single
95328,95454,269808,La Petite Calmette,1992,Single
560,95454,832952,Les Aveux,1981,Single
95328,95454,269815,Les Couloirs des Halles,1992,Single
95328,95454,269818,Les Élans du cœur,1992,Single
95328,95454,269725,Mon fils rira du rock’n’roll,,Single
95328,95454,269807,Superficiel et léger,1992,Single
95328,95454,269809,Toi sinon personne,1992,Single
3732684,3628630,10227995,OMG,2024,Single
3628630,3732684,9724363,Vampgirl,2023,Single
4128778,128205,10929240,Avalay,,Single
525062,128205,2936140,Flares,2016,Single
3258459,128205,10906992,Kere,,Single
573806,128205,6240972,No Ansa,2020,Single
3464888,128205,10378318,Reset,2024,Single
1860920,128205,9160040,Sunflawa,2023,Single
1120376,128205,4850010,Untitled 1,2017,Single
2311346,128205,6764706,You,2021,Single
3274986,2258144,9577153,Dehors,2023,Single
3274986,2258144,9095520,EGK,2023,Single
4531457,2258144,12210103,MWA,2025,Single
3274986,2258144,6272460,Paw Paw,2020,Single
1052250,2258144,5174387,Ridin’ Thru the City,2019,Single
979243,2258144,4375703,Toute la nuit,2019,Single
3208438,1441161,8928018,Desiiigner || 808CLUB,2023,Single
31736,29932,7771158,VILLE NOIRE,2022,Single
62686,62687,5791188,Berbere Gang,2020,Single
62686,325073,2322258,Beverly Hills,2015,Single
62686,62687,3139220,C’est une frappe,2017,Single
62686,32730,1978500,Champs Elysées,2014,Single
1980054,62686,11160032,Children of Maghreb,2024,Single
62686,62687,3777566,Ciao bella,2018,Single
62686,62687,541392,Dangerous,2014,Single
62686,62687,2458644,Faites de la place,2016,Single
62686,30126,9301610,La zone,2023,Single
62686,62687,195866,Paris Marrakech,2013,Single
62686,62687,1990948,Remmetez,2013,Single
88906,62686,3872541,Señorita,2018,Single
1671789,62686,9275275,Teyara Wla Babor,2023,Single
62686,1506473,4616750,T mon bb,2019,Single
62686,646465,4616744,Tour du monde,2019,Single
62686,62687,2082283,Trabendo Musical,2014,Single
62686,30126,479785,Tranquille la life,2014,Single
3732753,3274325,9724597,BLIZZARD,2023,Single
568262,62687,2311002,Dans Ma Folie,2015,Single
62687,32730,2925242,Echec et M.A.T,2016,Single
1648257,62687,6577204,Hayati - حياتي,2021,Single
641288,62687,8701595,Maria,2023,Single
1866997,62687,4656657,On est ensemble,2019,Single
62687,1866997,5711129,Ville lumière,2020,Single
3732752,1145344,11905863,COMME MUA,2025,Single
3732752,4029590,11905864,ENTREPARANTAIZE,2025,Single
3732752,3733168,11905865,KAPLA,2025,Single
3733168,1145344,10723131,Parasité,2024,Single
2926543,2749739,11529578,Fume le Shit,2025,Single
2749737,2749739,8037676,Succès,2022,Single
3924266,3732789,10311544,Sunshine!,2024,Single
3604269,3503404,11722533,CODE TRICHEUR,2025,Single
3604269,3503404,11502775,PK ELLE FAIS LA CONNE,2024,Single
3503404,3399078,9496418,​tu nous croyais pas,2022,Single
4333496,2749737,11529280,237,2022,Single
979243,2749737,10304043,Bank account,2024,Single
2749737,1441161,7329698,BTC,2021,Single
4333488,2749737,11529254,ENCORE,2022,Single
56091,2749737,11529113,Farmacia,2024,Single
1262536,2749737,11529329,Locomotive,2022,Single
1441161,2749737,6850480,MYM,2021,Single
749190,2749737,7193251,Three Bags,2021,Single
2584033,2749737,11529095,Zaza,2023,Single
2749737,1441161,8037666,Z’n’R,2022,Single
62778,1137806,3086488,Retourne chez ta mère,2017,Single
529809,62789,3539906,Houleux,2017,Single
26918,193894,688585,Ard Sahra - أرض الصحراء,2010,Single
2142181,1045862,3267826,Bad Vibes (Remix),2017,Single
56978,1045862,2999066,DON’T TOUCH,2013,Single
56978,1045862,2999123,One​.​time​.​4​.​ur​.​mind,2012,Single
1603422,1045862,11997634,Out The Box,2025,Single
4375581,30121,11670716,Rivé si yo,2025,Single
20337,30126,2425900,Ghetto Sha3bi,2016,Single
209018,30126,3091664,Maestro Splinter,2017,Single
1419919,30126,3582550,T’as capté ou pas,2017,Single
462105,128414,2024582,2 cancres,2013,Single
1116189,128414,3070108,Tyler Durden,2017,Single
2557370,2192872,8195869,Beretta,2021,Single
1302428,2192872,6594839,Fresh,2021,Single
2557370,2192872,9295656,Holo #001,2023,Single
3258706,2192872,8277569,Numéro,2022,Single
1302428,3372533,11959421,JAMAIS ASSEZ,2025,Single
614152,3372533,11381986,TOWN,2025,Single
663753,325073,4896242,AbsoluteHorror,2019,Single
333262,325073,911521,Bodybuilder,2015,Single
3186747,325073,8068347,Civic civilians,,Single
2856565,325073,7133562,Elle est au courant,2020,Single
2959098,325073,8165414,I’ll Be Good,,Single
3840129,325073,10048853,Murder Talk,2015,Single
2997455,325073,7517755,Need You in My Life,,Single
1268450,325073,6494924,Trop,2020,Single
3734393,325073,6979395,Wait4me,2021,Single
1177059,548307,8573758,Movie,2022,Single
515495,1177161,3920474,À l’eau,2018,Single
1177161,515495,5415689,Écran,2020,Single
3565114,1177161,11063113,Novafen,2024,Single
3242019,1177161,8389470,Over Everything.,2022,Single
1185925,1177161,3177081,Phobie Sociale,2017,Single
2094690,128813,5223092,Le B ou le P,2018,Single
2750076,1275621,9678271,Tous les jours,2023,Single
3336684,3274325,8534302,​getaway,2022,Single
3274325,2193483,8990578,​​haine+désespoir,2023,Single
4107982,3274325,10873802,SADIRL,2023,Single
2258575,2258575,9728073,Derrière les murs,2023,Single
33725,30314,2882758,Majinken,2016,Single
2497662,30314,9733491,The Abyss,2014,Single
1031674,2225840,5538918,OLMD,2020,Single
4465097,3733168,11972332,J’oublierai pas,2025,Single
3930560,3733168,10907498,Pare-balles,2024,Single
3733168,3733170,9725711,Perséphone,2023,Single
233133,63068,3273505,Tout reste à faire,2010,Single
2586283,3209343,8739591,L’AIR DU TEMPS,2023,Single
30439,23664,100274,Bestiols,,Single
30439,30369,100274,Bestiols,,Single
30439,30369,101504,G Zone,,Single
30439,23664,101504,G Zone,,Single
1268486,30369,4278189,Pétillance,2018,Single
30439,30369,100815,Pixel Puppet,,Single
30439,23664,100815,Pixel Puppet,,Single
23664,30369,3729884,Radio libre,2002,Single
4047760,2356920,11190058,Lifestyle,2021,Single
749190,1441161,5597120,Mad Max,2020,Single
64881,63178,2825522,Leave alone,2016,Single
2782922,2193483,8990570,​​dans les yeux,2023,Single
2782923,4226019,6936000,Réalité + yuuma (curtains),2021,Single
178916,128716,684970,Tricky Game (Remix),2014,Single
1285,456407,7642508,Mandala,2020,Single
3962599,4029590,11325898,Sous la neige ou les rayons (la solitude reste violente),2025,Single
1226453,1636105,7552538,Bentley In Park,,Single
30926,30473,2921533,Coworkers,2013,Single
30477,30476,100475,High Five,,Single
30477,30473,100475,High Five,,Single
1111837,1111850,3041986,Enfermé dans l’espace,2012,Single
1111837,1111850,3042009,L’Hydre de la culpabilité.,2012,Single
79110,4126492,11028222,Quel monde saugrenu,,Single
1753077,194339,5824345,Je Te L’Avais Dit,2020,Single
194339,2521469,7771439,Tyrone,2022,Single
1111853,1111850,6004830,973 Drinks,2012,Single
653940,1275621,6052393,Ah bon,2020,Single
2533245,1275621,6307312,GSF 3,2020,Single
1275621,2358449,9929749,T’es fou ou quoi ?,2024,Single
217074,1111870,8900796,Yhgkjy,2023,Single
1832779,1832806,7639228,Dans tes yeux,2017,Single
1832779,1832806,7639227,Et si le vent,2017,Single
1832806,1832779,7642580,Faut que j’avance,2011,Single
1832779,1832806,7639156,Good die,2017,Single
1832779,1832806,4576493,I Don’t Want It,2019,Single
1832779,1832806,7639229,La punition,2017,Single
1832806,1832779,7639213,"Mon héritier, mes héritières",2013,Single
1832806,1832779,7642577,Nouveau chapitre,2009,Single
3372879,2587732,8565492,A kind of blue,2022,Single
3372879,2587732,8565487,Besoin d’ailes,2022,Single
3372879,2587732,6443841,Grand futur,2021,Single
3372879,2587732,6477656,Yesterday,,Single
2437306,1144638,8167448,Paris Fashion Week,2022,Single
51807,1144638,9737743,Tesla,2023,Single
1144818,56820,4928613,Tu mérites pas,2019,Single
1735936,1734485,6692921,Dernier Wagon,2021,Single
1735936,1734485,6692938,Désert,2021,Single
1735936,1734485,6692964,Pourquoi t’écris ?,2021,Single
1735936,1734485,6692905,Trunks & Goten,2021,Single
3420068,2979668,8763842,Wesh Kesta,2020,Single
1603422,64031,4216735,Full of Crimes,,Single
1603422,161758,4060438,J’veux l’motel pas le Ritz,2018,Single
4262888,4192103,11308139,Temps Additionnel,2024,Single
3019700,1832806,8319455,N.E.F,2021,Single
979243,128813,7310875,BNB,2021,Single
128813,128813,10276369,Demain c’est loin,2023,Single
59080,128813,4092726,Sidła,2018,Single
1868685,128813,7315170,tour de france,2021,Single
1868685,128813,7429390,tour de pologne,2021,Single
1177470,1177470,3161140,DiCaprio,2017,Single
275317,30584,596416,Patchwork,2014,Single
1013630,653940,5817145,Rempli le sac,2019,Single
1762115,194454,5249919,Lonely World,2019,Single
1079169,1113300,3044739,Pile ou face,,Single
1079480,1079169,3330962,Sors de ma tête,,Single
2550960,30626,6706536,Dernière fois,2021,Single
1775074,620446,6994827,Dis-moi pourquoi,2021,Single
1111977,1111978,4043032,On est là,2018,Single
1111978,1111977,5969674,Piwi Verte,2020,Single
1111978,1111977,6837013,Ya pas dstar,2020,Single
1695650,3536808,11996424,SOS,2025,Single
2291627,2291626,5693172,Run Away Blues,,Single
1150552,227252,3111629,Enfoiré de Cupidon 2.0,2017,Single
3927366,227252,10320967,Satu Kesempatan,,Single
2125736,1111977,11020669,Reste Concentré,2023,Single
2960724,1111977,7412113,Wesh Le Sang,2021,Single
54284,391100,5796276,My Way,,Single
2607037,391100,10955939,Rete La - Remix,2020,Single
43222,391100,11002276,Se Pa Pou Dat (SPPD),2022,Single
1194244,2881454,11680159,Les cendres #361,2024,Single
2780846,2881454,10068645,Stuntmen,2024,Single
334628,161758,5268129,Rien n’est impossible,2020,Single
205953,1046474,2934295,DOLIPRANE,2015,Single
4283863,1898479,11370477,Bleue Dry,2024,Single
1015416,1013759,2880378,Charlotte,,Single
1015416,1013759,4456394,Lignes de front,2019,Single
2526289,1013759,9179229,Mami!,2022,Single
1333629,358379,5470631,Schlaf us,,Single
1013751,1146671,8698152,Mon S**t,2019,Single
2078591,129044,5180841,El Macho 2020 Hjemmesnekk,2020,Single
3972730,1144818,10566109,BRILLER,2024,Single
56820,1144818,5791379,Lacoste TN,2020,Single
1144818,1472608,12090936,Yellow,2025,Single
1144818,1146671,4510121,Zeillo,2019,Single
1533340,2193483,8990574,DEAD,2023,Single
2776196,2193483,8990572,​​santé mentale,2023,Single
3309470,2193483,8990547,​​un peu fatigué,2023,Single
3366676,2193483,8962797,VENDREDI NOIR,2023,Single
1767499,1343462,6630229,DeepSubstance,2021,Single
1767499,1343462,6630209,DINERO,2021,Single
1767499,1343462,6630162,FEMME DE LUXE,2021,Single
1767499,1343462,6630138,SPLEEN,2021,Single
1767499,1343462,6628102,VIE AMÉRICAINE,2021,Single
3388947,391246,8670009,Finale,2021,Single
1161868,30735,7888117,Aller Pointer,,Single
14217,30735,2892822,Blink Blink (Féfé Remix),2013,Single
13995,30735,708462,Bonjour,2015,Single
191131,30735,8401310,Do It [feat. Féfé],2022,Single
481,30735,6615447,Wavin’ Flag (Celebration Mix),2010,Single
3306212,2979958,8422372,Rose,2022,Single
